"";"latitude";"longitude";"unixtime";"velocidades";"file_name"
"3410";37,7905387878418;-122,400283813477;2008-06-02 12:59:12;19;527
"3408";37,7929000854492;-122,397109985352;2008-06-02 12:59:12;14;96
"3412";37,7890510559082;-122,401893615723;2008-06-02 12:59:14;29;1
"3413";37,7939414978027;-122,399940490723;2008-06-02 12:59:15;27;156
"3415";37,7915191650391;-122,40062713623;2008-06-02 12:59:15;48;381
"3414";37,7942199707031;-122,404670715332;2008-06-02 12:59:15;27;288
"3418";37,7888793945313;-122,401741027832;2008-06-02 12:59:16;14;377
"3417";37,7923812866211;-122,397033691406;2008-06-02 12:59:16;2;153
"3416";37,7939796447754;-122,404647827148;2008-06-02 12:59:16;11;99
"3421";37,7917518615723;-122,403549194336;2008-06-02 12:59:17;21;390
"3425";37,7919692993164;-122,400848388672;2008-06-02 12:59:19;15;381
"3426";37,7931785583496;-122,399406433105;2008-06-02 12:59:19;7;440
"3432";37,7889785766602;-122,400619506836;2008-06-02 12:59:22;1;498
"3436";37,791130065918;-122,402160644531;2008-06-02 12:59:23;0;474
"3440";37,791130065918;-122,402160644531;2008-06-02 12:59:24;11;474
"3439";37,7918395996094;-122,398826599121;2008-06-02 12:59:24;6;469
"3447";37,7956809997559;-122,403663635254;2008-06-02 12:59:29;15;471
"3448";37,7926483154297;-122,397247314453;2008-06-02 12:59:30;12;306
"3456";37,7945213317871;-122,399528503418;2008-06-02 12:59:35;4;53
"3459";37,7914810180664;-122,398620605469;2008-06-02 12:59:36;20;59
"3463";37,7938385009766;-122,39672088623;2008-06-02 12:59:37;2;353
"3469";37,7908782958984;-122,396919250488;2008-06-02 12:59:39;15;113
"3471";37,793628692627;-122,402702331543;2008-06-02 12:59:39;10;288
"3476";37,7945785522461;-122,402908325195;2008-06-02 12:59:42;22;120
"3482";37,7915191650391;-122,398750305176;2008-06-02 12:59:44;9;527
"3478";37,7925987243652;-122,396469116211;2008-06-02 12:59:44;5;169
"3479";37,7913589477539;-122,399230957031;2008-06-02 12:59:44;10;329
"3485";37,795581817627;-122,403167724609;2008-06-02 12:59:45;17;341
"3490";37,7915191650391;-122,39868927002;2008-06-02 12:59:46;12;527
"3489";37,791618347168;-122,404403686523;2008-06-02 12:59:46;16;354
"3492";37,790828704834;-122,402633666992;2008-06-02 12:59:47;14;22
"3494";37,7924003601074;-122,400756835938;2008-06-02 12:59:48;33;61
"3495";37,7899017333984;-122,396881103516;2008-06-02 12:59:48;1;246
"3497";37,7920608520508;-122,403923034668;2008-06-02 12:59:51;69;213
"3499";37,7923698425293;-122,404121398926;2008-06-02 12:59:53;4;213
"3503";37,7923889160156;-122,404090881348;2008-06-02 12:59:56;5;213
"3506";37,7935218811035;-122,398986816406;2008-06-02 12:59:56;8;534
"3509";37,7947387695313;-122,396659851074;2008-06-02 12:59:59;8;450
"3512";37,7897109985352;-122,401641845703;2008-06-02 13:00:03;21;191
"3517";37,7910690307617;-122,403053283691;2008-06-02 13:00:05;19;72
"3519";37,7917594909668;-122,399742126465;2008-06-02 13:00:05;7;329
"3523";37,7912712097168;-122,405967712402;2008-06-02 13:00:06;110;518
"3521";37,7946014404297;-122,402938842773;2008-06-02 13:00:06;0;99
"3526";37,7946014404297;-122,402938842773;2008-06-02 13:00:08;8;99
"3532";37,7920799255371;-122,400970458984;2008-06-02 13:00:10;3;474
"3534";37,7941398620605;-122,404609680176;2008-06-02 13:00:11;23;380
"3538";37,7889785766602;-122,400917053223;2008-06-02 13:00:15;2;498
"3540";37,7896194458008;-122,403747558594;2008-06-02 13:00:16;14;537
"3543";37,7905807495117;-122,405838012695;2008-06-02 13:00:18;0;365
"3544";37,7893714904785;-122,40650177002;2008-06-02 13:00:18;11;390
"3546";37,7924499511719;-122,397422790527;2008-06-02 13:00:19;1;153
"3548";37,792911529541;-122,397178649902;2008-06-02 13:00:20;0;454
"3551";37,7898712158203;-122,39762878418;2008-06-02 13:00:21;11;156
"3555";37,7928504943848;-122,39714050293;2008-06-02 13:00:22;7;431
"3556";37,795280456543;-122,401557922363;2008-06-02 13:00:23;15;61
"3564";37,7890090942383;-122,400863647461;2008-06-02 13:00:26;13;498
"3563";37,790958404541;-122,398399353027;2008-06-02 13:00:26;1;469
"3565";37,7951583862305;-122,399398803711;2008-06-02 13:00:27;11;53
"3568";37,7905693054199;-122,405830383301;2008-06-02 13:00:29;4;365
"3569";37,7946014404297;-122,401039123535;2008-06-02 13:00:29;3;471
"3572";37,7910995483398;-122,398643493652;2008-06-02 13:00:31;15;306
"3574";37,7909507751465;-122,403106689453;2008-06-02 13:00:32;6;379
"3578";37,7926902770996;-122,397003173828;2008-06-02 13:00:33;12;431
"3577";37,7934989929199;-122,40453338623;2008-06-02 13:00:33;11;354
"3581";37,788990020752;-122,396499633789;2008-06-02 13:00:34;19;59
"3585";37,7948913574219;-122,401191711426;2008-06-02 13:00:35;8;381
"3588";37,7933197021484;-122,402816772461;2008-06-02 13:00:36;13;341
"3587";37,791431427002;-122,399131774902;2008-06-02 13:00:36;2;329
"3590";37,7925796508789;-122,404022216797;2008-06-02 13:00:37;67;288
"3591";37,7924880981445;-122,404197692871;2008-06-02 13:00:38;18;288
"3594";37,7904205322266;-122,404098510742;2008-06-02 13:00:39;17;537
"3592";37,7927284240723;-122,398727416992;2008-06-02 13:00:39;16;113
"3605";37,7925605773926;-122,396659851074;2008-06-02 13:00:46;6;527
"3606";37,7926406860352;-122,401206970215;2008-06-02 13:00:47;3;22
"3607";37,7933807373047;-122,396263122559;2008-06-02 13:00:47;3;169
"3610";37,7909317016602;-122,39852142334;2008-06-02 13:00:47;0;469
"3609";37,7929000854492;-122,397171020508;2008-06-02 13:00:47;4;454
"3612";37,7897491455078;-122,397018432617;2008-06-02 13:00:48;1;246
"3614";37,7888488769531;-122,405960083008;2008-06-02 13:00:50;0;50
"3617";37,7909698486328;-122,400772094727;2008-06-02 13:00:54;10;120
"3619";37,795238494873;-122,401481628418;2008-06-02 13:00:55;0;381
"3620";37,7924690246582;-122,402992248535;2008-06-02 13:00:56;28;213
"3621";37,7909317016602;-122,39852142334;2008-06-02 13:00:56;16;469
"3622";37,7936096191406;-122,397392272949;2008-06-02 13:00:56;2;534
"3625";37,7924995422363;-122,405708312988;2008-06-02 13:00:57;9;215
"3631";37,7946586608887;-122,403671264648;2008-06-02 13:01:00;14;386
"3637";37,7897682189941;-122,405776977539;2008-06-02 13:01:04;22;191
"3639";37,7922592163086;-122,399742126465;2008-06-02 13:01:05;20;72
"3641";37,795238494873;-122,401481628418;2008-06-02 13:01:07;3;381
"3642";37,7955703735352;-122,40177154541;2008-06-02 13:01:08;3;99
"3648";37,793571472168;-122,397842407227;2008-06-02 13:01:10;24;450
"3652";37,7924118041992;-122,397178649902;2008-06-02 13:01:12;0;153
"3658";37,7927284240723;-122,400779724121;2008-06-02 13:01:17;4;474
"3657";37,7912483215332;-122,398887634277;2008-06-02 13:01:17;20;329
"3665";37,7906188964844;-122,399482727051;2008-06-02 13:01:22;11;498
"3668";37,7888488769531;-122,397613525391;2008-06-02 13:01:23;13;428
"3671";37,7936706542969;-122,396339416504;2008-06-02 13:01:24;4;440
"3674";37,7919311523438;-122,398880004883;2008-06-02 13:01:25;10;431
"3676";37,7925796508789;-122,404937744141;2008-06-02 13:01:26;13;362
"3679";37,7946090698242;-122,39665222168;2008-06-02 13:01:28;7;504
"3681";37,791259765625;-122,405769348145;2008-06-02 13:01:29;5;365
"3682";37,7925796508789;-122,397621154785;2008-06-02 13:01:29;5;454
"3683";37,7945594787598;-122,400451660156;2008-06-02 13:01:29;5;471
"3684";37,7928886413574;-122,400833129883;2008-06-02 13:01:30;27;22
"3686";37,7938804626465;-122,397720336914;2008-06-02 13:01:31;20;53
"3688";37,7910614013672;-122,401863098145;2008-06-02 13:01:32;7;379
"3695";37,7937812805176;-122,396301269531;2008-06-02 13:01:34;9;169
"3694";37,7924118041992;-122,397178649902;2008-06-02 13:01:34;9;153
"3696";37,7904090881348;-122,40161895752;2008-06-02 13:01:34;11;306
"3702";37,790168762207;-122,403839111328;2008-06-02 13:01:37;2;262
"3706";37,7932586669922;-122,401870727539;2008-06-02 13:01:39;6;113
"3707";37,795238494873;-122,405120849609;2008-06-02 13:01:39;14;288
"3712";37,7932395935059;-122,404159545898;2008-06-02 13:01:42;9;537
"3711";37,7912788391113;-122,401870727539;2008-06-02 13:01:42;17;341
"3719";37,7955513000488;-122,405090332031;2008-06-02 13:01:46;36;354
"3720";37,7903900146484;-122,403511047363;2008-06-02 13:01:47;15;377
"3725";37,7912292480469;-122,401893615723;2008-06-02 13:01:49;6;423
"3724";37,7945709228516;-122,397201538086;2008-06-02 13:01:49;0;353
"3722";37,7888717651367;-122,404747009277;2008-06-02 13:01:49;11;87
"3726";37,7935791015625;-122,397003173828;2008-06-02 13:01:50;17;527
"3729";37,7930908203125;-122,401008605957;2008-06-02 13:01:51;5;450
"3730";37,7946090698242;-122,397163391113;2008-06-02 13:01:51;1;504
"3728";37,790210723877;-122,403739929199;2008-06-02 13:01:51;21;262
"3731";37,7930793762207;-122,400970458984;2008-06-02 13:01:52;7;474
"3732";37,7946014404297;-122,397163391113;2008-06-02 13:01:53;11;504
"3733";37,7942390441895;-122,396430969238;2008-06-02 13:01:54;20;169
"3738";37,7928085327148;-122,39656829834;2008-06-02 13:01:56;0;469
"3740";37,7895393371582;-122,406402587891;2008-06-02 13:01:57;14;126
"3741";37,7929306030273;-122,397598266602;2008-06-02 13:01:57;6;213
"3739";37,7893104553223;-122,400177001953;2008-06-02 13:01:57;7;120
"3742";37,7906188964844;-122,396942138672;2008-06-02 13:01:58;6;78
"3744";37,792781829834;-122,403839111328;2008-06-02 13:01:59;7;215
"3747";37,793701171875;-122,401191711426;2008-06-02 13:02:00;8;386
"3749";37,7928504943848;-122,396820068359;2008-06-02 13:02:01;7;329
"3751";37,7903594970703;-122,404472351074;2008-06-02 13:02:02;2;96
"3754";37,7928085327148;-122,396560668945;2008-06-02 13:02:03;15;469
"3758";37,7900085449219;-122,396842956543;2008-06-02 13:02:06;0;246
"3759";37,794921875;-122,402069091797;2008-06-02 13:02:07;19;381
"3763";37,7897300720215;-122,396957397461;2008-06-02 13:02:10;18;72
"3762";37,7888717651367;-122,404121398926;2008-06-02 13:02:10;16;45
"3767";37,7938499450684;-122,396881103516;2008-06-02 13:02:11;1;534
"3773";37,7922515869141;-122,402870178223;2008-06-02 13:02:16;29;362
"3772";37,7899513244629;-122,401008605957;2008-06-02 13:02:16;10;341
"3774";37,7891502380371;-122,398643493652;2008-06-02 13:02:17;23;498
"3781";37,7933006286621;-122,397682189941;2008-06-02 13:02:21;14;213
"3787";37,7936401367188;-122,399467468262;2008-06-02 13:02:24;18;409
"3786";37,791820526123;-122,398391723633;2008-06-02 13:02:24;11;153
"3790";37,7942008972168;-122,39688873291;2008-06-02 13:02:25;2;440
"3795";37,7919807434082;-122,404930114746;2008-06-02 13:02:28;15;262
"3800";37,792610168457;-122,398696899414;2008-06-02 13:02:30;16;454
"3801";37,7937202453613;-122,400161743164;2008-06-02 13:02:30;0;471
"3798";37,7920417785645;-122,40486907959;2008-06-02 13:02:30;5;262
"3805";37,7901916503906;-122,403778076172;2008-06-02 13:02:32;24;306
"3807";37,7920684814453;-122,40104675293;2008-06-02 13:02:33;2;379
"3809";37,7937202453613;-122,400161743164;2008-06-02 13:02:35;18;471
"3811";37,790828704834;-122,402641296387;2008-06-02 13:02:37;16;268
"3818";37,7902717590332;-122,400367736816;2008-06-02 13:02:40;22;431
"3817";37,7932510375977;-122,403038024902;2008-06-02 13:02:40;10;113
"3820";37,7945404052734;-122,397262573242;2008-06-02 13:02:41;0;353
"3824";37,794620513916;-122,403739929199;2008-06-02 13:02:44;15;537
"3829";37,7896385192871;-122,405387878418;2008-06-02 13:02:47;6;179
"3832";37,7928886413574;-122,400009155273;2008-06-02 13:02:48;13;527
"3833";37,7950401306152;-122,400100708008;2008-06-02 13:02:49;9;439
"3838";37,7939109802246;-122,400978088379;2008-06-02 13:02:51;29;450
"3836";37,7926483154297;-122,404861450195;2008-06-02 13:02:51;31;377
"3837";37,7913818359375;-122,400619506836;2008-06-02 13:02:51;20;423
"3841";37,7944793701172;-122,399261474609;2008-06-02 13:02:53;11;504
"3842";37,7911186218262;-122,397796630859;2008-06-02 13:02:54;12;78
"3848";37,7932395935059;-122,40258026123;2008-06-02 13:02:58;9;474
"3849";37,7924003601074;-122,402496337891;2008-06-02 13:02:59;22;215
"3851";37,7924194335938;-122,400810241699;2008-06-02 13:03:01;6;386
"3852";37,7948417663574;-122,400718688965;2008-06-02 13:03:02;0;99
"3856";37,7940788269043;-122,396423339844;2008-06-02 13:03:05;3;329
"3858";37,7900886535645;-122,39672088623;2008-06-02 13:03:06;0;246
"3862";37,7901000976563;-122,404197692871;2008-06-02 13:03:07;2;96
"3870";37,7907295227051;-122,403442382813;2008-06-02 13:03:09;14;124
"3869";37,7888717651367;-122,401107788086;2008-06-02 13:03:09;0;45
"3878";37,7943687438965;-122,398002624512;2008-06-02 13:03:13;13;381
"3885";37,7930793762207;-122,397438049316;2008-06-02 13:03:16;9;362
"3884";37,7888717651367;-122,401107788086;2008-06-02 13:03:16;12;45
"3897";37,7926216125488;-122,404121398926;2008-06-02 13:03:22;15;113
"3901";37,791431427002;-122,397361755371;2008-06-02 13:03:24;15;409
"3903";37,7941818237305;-122,397338867188;2008-06-02 13:03:24;4;440
"3904";37,7894592285156;-122,398590087891;2008-06-02 13:03:25;11;230
"3908";37,7896118164063;-122,40348815918;2008-06-02 13:03:26;26;431
"3911";37,7926483154297;-122,404228210449;2008-06-02 13:03:29;12;262
"3915";37,7937698364258;-122,401382446289;2008-06-02 13:03:30;12;454
"3920";37,7923889160156;-122,400833129883;2008-06-02 13:03:33;0;379
"3922";37,7919082641602;-122,400886535645;2008-06-02 13:03:34;9;153
"3925";37,7896881103516;-122,403900146484;2008-06-02 13:03:36;23;167
"3929";37,7927207946777;-122,400756835938;2008-06-02 13:03:37;5;268
"3931";37,7944984436035;-122,397262573242;2008-06-02 13:03:38;2;353
"3936";37,7937698364258;-122,401260375977;2008-06-02 13:03:39;26;423
"3938";37,7937088012695;-122,396339416504;2008-06-02 13:03:40;9;471
"3939";37,7894515991211;-122,403831481934;2008-06-02 13:03:41;13;50
"3945";37,7925186157227;-122,404808044434;2008-06-02 13:03:47;14;8
"3948";37,7932510375977;-122,40258026123;2008-06-02 13:03:48;4;527
"3951";37,7929191589355;-122,400749206543;2008-06-02 13:03:51;5;268
"3954";37,7940902709961;-122,401336669922;2008-06-02 13:03:53;4;504
"3956";37,7933311462402;-122,404251098633;2008-06-02 13:03:54;9;474
"3955";37,7926597595215;-122,398986816406;2008-06-02 13:03:54;2;78
"3961";37,790901184082;-122,398727416992;2008-06-02 13:03:59;23;215
"3960";37,7924880981445;-122,404113769531;2008-06-02 13:03:59;9;124
"3965";37,7929000854492;-122,397109985352;2008-06-02 13:04:02;9;381
"3966";37,7939987182617;-122,396461486816;2008-06-02 13:04:03;5;69
"3973";37,7926406860352;-122,396797180176;2008-06-02 13:04:05;8;258
"3979";37,7941589355469;-122,397071838379;2008-06-02 13:04:08;7;534
"3984";37,7897109985352;-122,403961181641;2008-06-02 13:04:11;6;96
"3988";37,7915000915527;-122,400047302246;2008-06-02 13:04:13;11;386
"3986";37,790111541748;-122,403900146484;2008-06-02 13:04:13;20;263
"3997";37,7920303344727;-122,396308898926;2008-06-02 13:04:17;0;362
"4001";37,794059753418;-122,397232055664;2008-06-02 13:04:18;0;329
"4000";37,7948417663574;-122,400772094727;2008-06-02 13:04:18;0;99
"4005";37,7888298034668;-122,398696899414;2008-06-02 13:04:20;9;120
"4011";37,7945709228516;-122,396728515625;2008-06-02 13:04:22;3;440
"4013";37,790771484375;-122,40438079834;2008-06-02 13:04:24;9;237
"4018";37,7899398803711;-122,399688720703;2008-06-02 13:04:25;11;409
"4030";37,7956314086914;-122,402450561523;2008-06-02 13:04:33;7;454
"4031";37,791431427002;-122,398803710938;2008-06-02 13:04:35;19;230
"4033";37,7945404052734;-122,397560119629;2008-06-02 13:04:35;6;471
"4035";37,7946891784668;-122,404838562012;2008-06-02 13:04:36;1;262
"4037";37,7923583984375;-122,40071105957;2008-06-02 13:04:38;1;379
"4043";37,7943115234375;-122,404792785645;2008-06-02 13:04:40;12;474
"4042";37,7927284240723;-122,396781921387;2008-06-02 13:04:40;5;215
"4044";37,7902984619141;-122,400398254395;2008-06-02 13:04:41;10;153
"4045";37,7927513122559;-122,396797180176;2008-06-02 13:04:42;4;215
"4047";37,7945404052734;-122,396690368652;2008-06-02 13:04:43;1;353
"4048";37,7900314331055;-122,403846740723;2008-06-02 13:04:44;9;236
"4051";37,7944984436035;-122,403800964355;2008-06-02 13:04:46;11;8
"4057";37,7902488708496;-122,396942138672;2008-06-02 13:04:47;0;246
"4059";37,7932281494141;-122,403358459473;2008-06-02 13:04:49;25;527
"4062";37,7920303344727;-122,396308898926;2008-06-02 13:04:50;16;362
"4060";37,788990020752;-122,401756286621;2008-06-02 13:04:50;2;87
"4066";37,7928581237793;-122,401817321777;2008-06-02 13:04:51;12;268
"4070";37,7942314147949;-122,39965057373;2008-06-02 13:04:53;22;376
"4072";37,793098449707;-122,399070739746;2008-06-02 13:04:54;8;78
"4073";37,7929306030273;-122,397598266602;2008-06-02 13:04:55;15;439
"4077";37,7948112487793;-122,40119934082;2008-06-02 13:04:57;1;504
"4075";37,7930488586426;-122,396423339844;2008-06-02 13:04:57;9;13
"4078";37,7896194458008;-122,398216247559;2008-06-02 13:04:58;11;120
"4079";37,7909317016602;-122,403900146484;2008-06-02 13:04:59;5;88
"4082";37,7939109802246;-122,404670715332;2008-06-02 13:05:00;18;124
"4085";37,7902603149414;-122,400741577148;2008-06-02 13:05:01;0;386
"4088";37,7914886474609;-122,397659301758;2008-06-02 13:05:02;24;381
"4087";37,7904891967773;-122,404418945313;2008-06-02 13:05:02;5;96
"4095";37,7927207946777;-122,404319763184;2008-06-02 13:05:05;11;263
"4097";37,791618347168;-122,39769744873;2008-06-02 13:05:06;8;258
"4099";37,7902717590332;-122,400749206543;2008-06-02 13:05:07;15;386
"4103";37,7904090881348;-122,404312133789;2008-06-02 13:05:10;10;128
"4104";37,7917098999023;-122,403907775879;2008-06-02 13:05:10;24;462
"4112";37,7940711975098;-122,397109985352;2008-06-02 13:05:16;1;329
"4116";37,7942886352539;-122,39729309082;2008-06-02 13:05:19;0;440
"4123";37,7945098876953;-122,403167724609;2008-06-02 13:05:21;42;474
"4119";37,7926483154297;-122,396392822266;2008-06-02 13:05:21;11;15
"4132";37,7938194274902;-122,398513793945;2008-06-02 13:05:25;13;230
"4134";37,78955078125;-122,401847839355;2008-06-02 13:05:25;5;409
"4135";37,7948417663574;-122,400802612305;2008-06-02 13:05:26;0;99
"4138";37,789680480957;-122,401748657227;2008-06-02 13:05:28;4;153
"4139";37,7922515869141;-122,404228210449;2008-06-02 13:05:29;14;237
"4140";37,7906684875488;-122,399108886719;2008-06-02 13:05:29;11;277
"4141";37,7947082519531;-122,405090332031;2008-06-02 13:05:30;0;262
"4146";37,7939186096191;-122,398780822754;2008-06-02 13:05:32;2;230
"4149";37,7945213317871;-122,402938842773;2008-06-02 13:05:33;16;454
"4153";37,7949714660645;-122,403160095215;2008-06-02 13:05:34;13;499
"4157";37,7935791015625;-122,397850036621;2008-06-02 13:05:36;3;471
"4158";37,7897186279297;-122,39811706543;2008-06-02 13:05:37;29;35
"4160";37,7946891784668;-122,396537780762;2008-06-02 13:05:38;0;353
"4161";37,7901916503906;-122,404006958008;2008-06-02 13:05:38;13;520
"4166";37,7947998046875;-122,401741027832;2008-06-02 13:05:43;13;8
"4168";37,7923202514648;-122,400482177734;2008-06-02 13:05:44;1;379
"4167";37,7898483276367;-122,403999328613;2008-06-02 13:05:44;12;10
"4173";37,7934494018555;-122,39631652832;2008-06-02 13:05:47;6;215
"4177";37,7939109802246;-122,402687072754;2008-06-02 13:05:49;17;454
"4186";37,793399810791;-122,404190063477;2008-06-02 13:05:53;21;268
"4191";37,7909507751465;-122,399032592773;2008-06-02 13:05:55;13;439
"4189";37,7917518615723;-122,399299621582;2008-06-02 13:05:55;4;78
"4196";37,790771484375;-122,397880554199;2008-06-02 13:05:58;21;376
"4198";37,7933502197266;-122,399276733398;2008-06-02 13:05:58;28;534
"4194";37,7945289611816;-122,396667480469;2008-06-02 13:05:58;12;13
"4197";37,7888984680176;-122,40397644043;2008-06-02 13:05:58;2;466
"4199";37,7916793823242;-122,404426574707;2008-06-02 13:05:59;15;88
"4200";37,7906188964844;-122,396423339844;2008-06-02 13:06:00;9;120
"4202";37,7925415039063;-122,405319213867;2008-06-02 13:06:01;13;119
"4201";37,7912406921387;-122,40486907959;2008-06-02 13:06:01;13;96
"4203";37,790599822998;-122,405586242676;2008-06-02 13:06:02;15;390
"4204";37,793041229248;-122,398063659668;2008-06-02 13:06:03;3;69
"4207";37,7903213500977;-122,396987915039;2008-06-02 13:06:03;3;246
"4212";37,7907409667969;-122,398918151855;2008-06-02 13:06:05;20;258
"4213";37,7918395996094;-122,404243469238;2008-06-02 13:06:06;4;128
"4214";37,7938804626465;-122,398460388184;2008-06-02 13:06:07;1;230
"4215";37,7944412231445;-122,40502166748;2008-06-02 13:06:07;13;263
"4216";37,7942390441895;-122,39714050293;2008-06-02 13:06:07;0;329
"4224";37,7894287109375;-122,400520324707;2008-06-02 13:06:13;11;474
"4228";37,7910385131836;-122,403861999512;2008-06-02 13:06:14;20;386
"4229";37,7924690246582;-122,406028747559;2008-06-02 13:06:15;15;509
"4234";37,7905616760254;-122,405387878418;2008-06-02 13:06:19;13;9
"4236";37,7890510559082;-122,403991699219;2008-06-02 13:06:19;6;466
"4241";37,7892112731934;-122,403419494629;2008-06-02 13:06:22;22;210
"4240";37,794361114502;-122,397132873535;2008-06-02 13:06:22;19;15
"4246";37,7942199707031;-122,404716491699;2008-06-02 13:06:25;18;237
"4249";37,795051574707;-122,401000976563;2008-06-02 13:06:25;1;504
"4250";37,7943992614746;-122,397201538086;2008-06-02 13:06:26;1;440
"4255";37,7947692871094;-122,400772094727;2008-06-02 13:06:29;0;99
"4260";37,7932815551758;-122,402153015137;2008-06-02 13:06:30;15;499
"4261";37,7917594909668;-122,397308349609;2008-06-02 13:06:31;7;277
"4263";37,7897682189941;-122,402702331543;2008-06-02 13:06:32;20;153
"4267";37,7925605773926;-122,405082702637;2008-06-02 13:06:34;0;509
"4266";37,7924499511719;-122,400688171387;2008-06-02 13:06:34;1;379
"4269";37,7899017333984;-122,40306854248;2008-06-02 13:06:35;24;409
"4275";37,7894096374512;-122,400093078613;2008-06-02 13:06:39;10;376
"4274";37,7947311401367;-122,396476745605;2008-06-02 13:06:39;1;353
"4277";37,7923011779785;-122,404602050781;2008-06-02 13:06:40;5;520
"4278";37,7895317077637;-122,401237487793;2008-06-02 13:06:41;14;76
"4281";37,7930908203125;-122,397956848145;2008-06-02 13:06:42;0;471
"4284";37,7952117919922;-122,39917755127;2008-06-02 13:06:44;1;8
"4289";37,7925605773926;-122,405082702637;2008-06-02 13:06:45;5;509
"4285";37,7916488647461;-122,40461730957;2008-06-02 13:06:45;7;10
"4295";37,7934112548828;-122,397613525391;2008-06-02 13:06:49;25;215
"4296";37,7948913574219;-122,405113220215;2008-06-02 13:06:49;0;262
"4298";37,7941513061523;-122,396362304688;2008-06-02 13:06:50;0;123
"4301";37,7934188842773;-122,40608215332;2008-06-02 13:06:51;9;454
"4300";37,7931594848633;-122,404258728027;2008-06-02 13:06:51;23;236
"4304";37,7896118164063;-122,405723571777;2008-06-02 13:06:53;14;96
"4307";37,7896995544434;-122,400581359863;2008-06-02 13:06:56;7;76
"4313";37,7934303283691;-122,397819519043;2008-06-02 13:06:59;3;69
"4315";37,7922592163086;-122,404281616211;2008-06-02 13:06:59;5;520
"4317";37,7907600402832;-122,398239135742;2008-06-02 13:07:00;21;120
"4318";37,7914085388184;-122,40007019043;2008-06-02 13:07:01;35;78
"4319";37,7940902709961;-122,404708862305;2008-06-02 13:07:01;14;88
"4321";37,7920989990234;-122,401840209961;2008-06-02 13:07:01;0;499
"4322";37,788890838623;-122,402297973633;2008-06-02 13:07:02;17;74
"4323";37,790958404541;-122,402641296387;2008-06-02 13:07:03;14;390
"4326";37,7948417663574;-122,40486907959;2008-06-02 13:07:03;18;534
"4324";37,7920989990234;-122,401840209961;2008-06-02 13:07:03;0;499
"4330";37,7895088195801;-122,401268005371;2008-06-02 13:07:04;14;439
"4333";37,7889785766602;-122,402122497559;2008-06-02 13:07:06;33;258
"4336";37,7939605712891;-122,398742675781;2008-06-02 13:07:08;13;230
"4344";37,7925109863281;-122,404121398926;2008-06-02 13:07:12;13;128
"4346";37,7889213562012;-122,403930664063;2008-06-02 13:07:12;13;433
"4347";37,7942504882813;-122,397163391113;2008-06-02 13:07:13;4;329
"4354";37,7920989990234;-122,401840209961;2008-06-02 13:07:16;9;499
"4359";37,7945098876953;-122,397071838379;2008-06-02 13:07:20;0;440
"4373";37,7896194458008;-122,405097961426;2008-06-02 13:07:27;17;466
"4376";37,7899208068848;-122,399932861328;2008-06-02 13:07:29;14;120
"4377";37,7889709472656;-122,402862548828;2008-06-02 13:07:30;5;117
"4378";37,794921875;-122,405059814453;2008-06-02 13:07:31;1;262
"4382";37,7924308776855;-122,400909423828;2008-06-02 13:07:34;0;379
"4381";37,795108795166;-122,398979187012;2008-06-02 13:07:34;48;8
"4387";37,792839050293;-122,396522521973;2008-06-02 13:07:36;4;277
"4385";37,7951812744141;-122,39868927002;2008-06-02 13:07:36;8;8
"4390";37,7928886413574;-122,404327392578;2008-06-02 13:07:37;4;509
"4388";37,7892684936523;-122,406539916992;2008-06-02 13:07:37;0;179
"4389";37,7930488586426;-122,397811889648;2008-06-02 13:07:37;0;471
"4391";37,7897109985352;-122,403861999512;2008-06-02 13:07:38;20;332
"4394";37,7888717651367;-122,401863098145;2008-06-02 13:07:39;14;376
"4395";37,7952499389648;-122,403327941895;2008-06-02 13:07:39;37;387
"4399";37,7928314208984;-122,401878356934;2008-06-02 13:07:43;10;215
"4403";37,7945518493652;-122,39640045166;2008-06-02 13:07:45;0;353
"4407";37,7890815734863;-122,403160095215;2008-06-02 13:07:46;7;431
"4409";37,7947883605957;-122,400802612305;2008-06-02 13:07:47;0;99
"4411";37,7927398681641;-122,404159545898;2008-06-02 13:07:48;17;10
"4413";37,7939987182617;-122,401039123535;2008-06-02 13:07:50;6;13
"4420";37,7923812866211;-122,405921936035;2008-06-02 13:07:55;16;459
"4422";37,7905311584473;-122,399642944336;2008-06-02 13:07:56;5;76
"4425";37,79248046875;-122,405960083008;2008-06-02 13:07:58;8;534
"4427";37,7888107299805;-122,404022216797;2008-06-02 13:07:59;8;98
"4429";37,7933692932129;-122,402702331543;2008-06-02 13:08:00;26;387
"4433";37,7923698425293;-122,406356811523;2008-06-02 13:08:03;13;162
"4432";37,793830871582;-122,39737701416;2008-06-02 13:08:03;5;69
"4434";37,7911186218262;-122,399971008301;2008-06-02 13:08:03;8;390
"4443";37,7924613952637;-122,405197143555;2008-06-02 13:08:09;9;459
"4445";37,7956085205078;-122,403442382813;2008-06-02 13:08:10;9;537
"4446";37,7942390441895;-122,401390075684;2008-06-02 13:08:11;14;13
"4448";37,7943115234375;-122,405128479004;2008-06-02 13:08:12;19;128
"4450";37,7956390380859;-122,403266906738;2008-06-02 13:08:12;10;289
"4451";37,7909812927246;-122,404022216797;2008-06-02 13:08:13;19;433
"4452";37,7948684692383;-122,401298522949;2008-06-02 13:08:14;3;230
"4457";37,7932891845703;-122,399696350098;2008-06-02 13:08:17;5;119
